Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_Ks
2.1462975690457395,1.9308790898473696,1.665302365136365,2.2652768843319167,2.0282302436944706,2.0874485258775732,2.036079897799679,2.094159614123621,2.029758474839027,2.0164529352080938,1.9993896905503026,1.9993896905503026,2.036079897799679,2.0048740288293976,1.9993896905503026,44.0,-89.5,811.0,103.0,24.0,43.98236846923828,302.0,81.0,298.0,81.0,11.94166660308838,0.07880000000000001,1028.0,6.945833206176758,20.16666603088379,-7.583333492279053,27.77131843566895,1119.838623046875,27.89999961853027,-15.10000038146973,43.0,18.89999961853027,-7.583333492279053,0.0,1.0,0.0,20.0,0.2433577409999998,0.5606181941700005,0.22125484791999997,1.37,0.0052326,1.0,97.0,1.5,2.885585434528405
2.1815017531163425,1.972388061355241,2.275443899832385,2.334200056575971,2.058850071938539,1.7098719570026368,2.0967588647088737,2.1337309051438607,2.05736579611933,2.0420156557763383,2.024709568949677,2.024709568949677,2.0967588647088737,2.0315622532445197,2.024709568949677,44.0,-89.5,811.0,103.0,24.0,43.98236846923828,302.0,81.0,298.0,81.0,11.94166660308838,0.07880000000000001,1028.0,6.945833206176758,20.16666603088379,-7.583333492279053,27.77131843566895,1119.838623046875,27.89999961853027,-15.10000038146973,43.0,18.89999961853027,-7.583333492279053,0.0,1.0,0.0,20.0,0.2864595169999998,0.5560350234400003,0.23645749430000007,1.57,0.0046512,1.0,98.0,1.5,2.684275829296201
2.204355120215427,2.002050051686114,2.307755272776057,1.665302365136365,1.8295276404353078,1.7984541272111427,2.0555570003187698,2.1599473301034955,2.076956734656107,2.0603659464483344,2.0430308539593027,2.0430308539593027,1.9625233260204917,2.0507597113636864,2.0430308539593027,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.221,0.534,0.245,1.13,0.11,0.0,101.0,1.0206207261596576,1.595473073533241
2.177881987750984,1.985786972559999,2.189041572902255,1.6303877193348029,2.0804164773646656,2.1488436726968683,1.989848097313469,2.134289409350302,2.062366320682687,2.047452255534026,2.0309346977315714,1.665302365136365,2.135926662348029,2.037751521711388,2.0309346977315714,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.197,0.535,0.268,1.5,0.015,3.0,102.0,1.0206207261596576,1.684612000270466
2.1573290716059623,1.9742033197796327,1.665302365136365,1.6484624796466907,1.8087843601332565,1.7815390394046513,1.9797979892388937,2.114738217651179,2.051255899494092,2.037645762148524,2.0218209425352263,2.0309346977315714,1.9465646193906117,2.0279420905602508,2.0218209425352263,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.176,0.359,0.466,1.58,0.03,0.0,103.0,1.0206207261596576,1.623138634612425
2.135961454126221,1.9612009240326993,2.116980205383428,1.6421315183881242,1.7778434058797845,1.769354392882172,2.0202170151661325,2.094254901691231,2.0390239776403303,2.0267376798449432,2.0115983192551545,2.0202032223863307,1.9330885366915205,2.0170014566157155,2.0115983192551545,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.188,0.584,0.228,1.69,0.014,0.0,104.0,1.0206207261596576,1.355290569545036
2.1059356508730986,1.9395612685152825,2.021769000903629,1.5847633286195066,1.771013998709791,1.739778405500948,2.009906613829239,2.064696328405383,2.0200313829710166,2.0095210872731504,1.9951906255124014,2.0031541800057844,1.909976618005661,1.9995880122191187,1.9951906255124014,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.221,0.534,0.245,1.13,0.11,0.0,105.0,1.0206207261596576,1.627509232044943
2.088216153879463,1.9288008534645813,1.9779623599193306,1.5918876458570794,2.067222994794859,2.115684267523554,1.9458662998551268,2.047881440083828,2.0094226761892306,1.9999707908924453,1.9862227866473416,1.6749571827034155,2.107719495968181,1.9900475306761911,1.9862227866473416,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.197,0.535,0.268,1.5,0.015,3.0,106.0,1.0206207261596576,1.373038960340596
2.062674111253075,1.9102754570271148,1.644220499874395,1.5606235479261532,1.7174787149748203,1.7322937939372143,1.9349876411741431,2.0228872741674118,1.9926757362984773,1.9846797706350832,1.9716231717352766,1.9937630563067636,1.8991124877764025,1.9746223164178012,1.9716231717352766,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.176,0.359,0.466,1.58,0.03,0.0,107.0,1.0206207261596576,1.612603746055374
2.0471544434876368,1.900673143769962,1.917470019961457,1.5671210726923055,1.7043693438598895,1.7248131659445993,1.9275673640766309,2.008234291020553,1.9829303006512184,1.9758208176688998,1.9632738827659764,1.984466487764047,1.8885010528978459,1.9657925951894493,1.9632738827659764,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.188,0.584,0.228,1.69,0.014,0.0,108.0,1.0206207261596576,1.219332992166833
2.0195603951102767,1.8793812640323642,1.854003017434673,1.5284779526339198,1.7423130453768216,1.695079038075319,1.8897596502600973,1.9810307979566317,1.9638403679391085,1.9582280775409446,1.9463661352523596,1.966249023583161,1.864602193586024,1.9480197474984347,1.9463661352523596,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,0.0,1.0,0.0,23.2,0.194,0.635,0.171,0.88,0.071,0.0,109.0,1.0206207261596576,1.747243962203789
2.0107759940487773,1.8753771033708921,1.8451064294987665,1.5503545535909067,2.044829961425367,2.066174580378023,1.818815105766192,1.973237903431537,1.9585575287748327,1.9534329840105544,1.9419411980735024,1.5743177752491422,2.064502993872441,1.9433505431892568,1.9419411980735024,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,0.0,1.0,0.0,23.2,0.209,0.671,0.12,1.56,0.014,3.0,110.0,1.0206207261596576,1.957859554674078
2.009122355318318,1.8778030578209859,1.8537797468199437,1.587400462780286,1.6504764158939944,1.6979770894157895,1.8867837300402974,1.9727418276651674,1.9585409103438622,1.9535313522475215,1.9422872493039496,1.9611558826208497,1.8605553580211194,1.9436802934502753,1.9422872493039496,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,0.0,1.0,0.0,23.2,0.237,0.639,0.124,1.47,0.02,0.0,111.0,1.0206207261596576,1.837488059161287
2.0039213160408322,1.8766512007164233,1.6336815819347212,1.6082410958120361,1.6691775802207238,1.7053197720339734,1.872107026969522,1.9685151473994211,1.955725727758221,1.9510086719630382,1.9400574793009142,1.958345250269496,1.859786448059125,1.9413204660216312,1.9400574793009142,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,0.0,1.0,0.0,23.2,0.171,0.466,0.363,1.59,0.012,0.0,112.0,1.0206207261596576,2.195591387583335
2.0095586710862,1.8855106503516152,1.8526160548443258,1.6534218874867517,1.7431348648479823,1.7298333528114416,1.8854767720734034,1.9753962455868124,1.9611772200269735,1.9562125595294277,1.9453811023901313,1.963617386654248,1.8706188654631317,1.9468480947512337,1.9453811023901313,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.194,0.635,0.171,0.88,0.071,0.0,113.0,1.0206207261596576,1.56056175978623
1.996730187906201,1.876728247903902,1.8331457685071193,1.6467890212224285,2.042112136214389,2.059404891271526,1.8265950246913456,1.9631952312985603,1.9522746542438458,1.9479698345347778,1.937527646418623,1.6702032201053763,2.0585783583614203,1.938629236560489,1.937527646418623,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.209,0.671,0.12,1.56,0.014,3.0,114.0,1.0206207261596576,1.371802768649074
1.979371092926836,1.8634407352919329,1.8043118310159914,1.6284566043842048,1.7170333808900522,1.721772800762622,1.853024262565511,1.946298303794289,1.9396557002091768,1.9362113229860898,1.9262131488632321,1.954855307809291,1.8609295809107287,1.9268203518123341,1.9262131488632321,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.237,0.639,0.124,1.47,0.02,0.0,115.0,1.0206207261596576,1.405402714041553
1.9638584340380447,1.8516961706444874,1.7741590333468749,1.614515736237789,1.6910641586526773,1.7073923422753006,1.787919853236402,1.9312734263011575,1.9282886153970995,1.9255951508071991,1.9160011795530028,1.9431648270908286,1.8471257364601474,1.9161791755312978,1.9160011795530028,41.0,-78.0,1038.0,115.0,65.0,16.72920799255371,316.0,208.0,308.0,208.0,11.19999980926514,0.09860000000000001,1051.0,8.408333778381348,19.26666641235352,-3.150000095367432,31.63841819763184,909.4400024414062,26.5,-8.899999618530273,35.40000152587891,17.25,-3.150000095367432,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.171,0.466,0.363,1.59,0.012,0.0,116.0,1.0206207261596576,1.47617491008493
1.9510246570919103,1.8423081391304987,1.7145622086944858,1.6063780405817385,1.7170529926963038,1.697339410440937,1.7359279561017482,1.9189734664034217,1.9188695798697628,1.9167829892244095,1.9075429820632326,1.933435870486539,1.8362154180373471,1.9073790902223706,1.9075429820632326,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.143,0.423,0.434,1.64,0.11,0.0,117.0,1.0206207261596576,2.160829142915548
1.9564042592925164,1.8500769441008655,1.7889400310646628,1.6371808796002836,2.0217997311366527,2.018957707587853,1.7206487849714294,1.9253380894695302,1.9238075301360034,1.9214761844877006,1.9123219662302573,1.6105231298141156,2.02243227469235,1.9123486990987073,1.9123219662302573,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.16,0.421,0.419,1.6,0.013,3.0,118.0,1.0206207261596576,1.381364209401187
1.9420282580452333,1.8389171170842065,1.7808465888410243,1.623716844326647,1.6745342164551582,1.7166514826273787,1.7910299718448215,1.9113900412626499,1.9129586637213072,1.9112853925049365,1.902489415177867,1.9380765495157024,1.8454900958910099,1.9021374589122169,1.902489415177867,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.173,0.57,0.257,1.55,0.021,0.0,119.0,1.0206207261596576,1.719212751513147
1.9365937334956702,1.8361332946290658,2.1219937555486323,1.6284916396859717,1.6777255403878717,1.7167539333828095,1.7543576390824278,1.9065856090189122,1.909159724266245,1.907728491745829,1.8991571122021451,1.9336992735556515,1.841982391880514,1.8986860493386493,1.8991571122021451,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,0.0,1.0,0.0,23.2,0.092,0.23,0.678,1.78,0.005,0.0,120.0,1.0206207261596576,1.85002405643802
1.934532550708583,1.836448993761087,1.7307149136841662,1.63904080238845,1.772525011473709,1.7218797073464716,1.7156101258917684,1.9052060589559636,1.9080224998849329,1.906679320194778,1.8982797362063568,1.932058583023933,1.8421997341658518,1.897784901321971,1.8982797362063568,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.143,0.423,0.434,1.64,0.11,0.0,121.0,1.0206207261596576,1.727220704252273
1.929711344977041,1.834021698438669,1.7302781375051794,1.643048979745897,2.0029633922620795,1.9835358465774826,1.7001308530356447,1.9009683124153995,1.9046111452503545,1.9034747020529477,1.8952787005580396,1.572329976411961,1.9903788714277915,1.8946837341025218,1.8952787005580396,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.16,0.421,0.419,1.6,0.013,3.0,122.0,1.0206207261596576,1.826821535789445
1.9273729402227777,1.8338651731636864,1.7774224867672535,1.6510390908782246,1.6892121081245481,1.7220775220466862,1.78617800536732,1.8992439687729357,1.9031705969270045,1.9021299096623598,1.8940984046137535,1.928119393047555,1.8391739702207577,1.8934719091326457,1.8940984046137535,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.173,0.57,0.257,1.55,0.021,0.0,123.0,1.0206207261596576,0.9994002596989212
1.9067513251000252,1.8161106005367764,2.099329613956081,1.6238874729124204,1.6460988675979464,1.6962676198199804,1.742906480138056,1.8787929753848898,1.886738408977403,1.8865656053526454,1.8789340292762142,1.910596390531543,1.8176413109766083,1.8777864415987207,1.8789340292762142,40.0,-76.0,1146.0,114.0,71.0,12.61837196350098,332.0,247.0,321.0,249.0,10.58333301544189,0.0922,1242.0,11.02499961853027,22.04999923706055,-0.4000000059604645,30.32473754882812,910.9971923828125,28.79999923706055,-6.099999904632568,34.89999771118164,19.8166675567627,0.5499999523162842,-0.8660254037844385,-0.5000000000000004,0.0,23.2,0.092,0.23,0.678,1.78,0.005,0.0,124.0,1.0206207261596576,1.82529171886086
1.9049804640948258,1.8163018738351946,1.7410051817589869,1.665302365136365,1.997930767791433,1.9752877249570593,1.665302365136365,1.8776040585732443,1.7503595197351671,1.5508024909897822,1.8780399907692915,1.9090166743894932,1.8178325711737144,1.8768813601722056,1.8780399907692915,41.73333,-0.06667,410.0,51.0,14.0,30.7423210144043,129.0,78.0,78.0,85.0,11.25,0.0257,1592.0,15.23333358764648,23.78333282470703,7.183333396911621,37.62541961669922,678.4954223632812,32.0,2.099999904632568,29.89999961853027,16.0,8.566666603088379,-2.449293598294706e-16,1.0,0.01,12.5,0.245,0.473,0.282,1.22,0.011,2.0,125.0,3.464101615137755,1.925861059859698
1.9054247320898234,1.8185377755907968,1.759490769569058,1.7955817124980316,1.9959288314599961,2.08820149393582,1.7955817124980316,1.8786531238186024,1.7796097764225889,1.6758220139464208,1.8788239427215934,1.9093229359434971,1.8204674123611775,1.8777115245736886,1.8788239427215934,41.73333,-0.06667,410.0,51.0,14.0,30.7423210144043,129.0,78.0,78.0,85.0,11.25,0.0257,1592.0,15.23333358764648,23.78333282470703,7.183333396911621,37.62541961669922,678.4954223632812,32.0,2.099999904632568,29.89999961853027,16.0,8.566666603088379,-2.449293598294706e-16,1.0,0.01,12.5,0.245,0.473,0.282,1.14,0.011,2.0,126.0,3.464101615137755,1.895066013038832
1.9052089254429276,1.8200683403397573,1.7718157917026742,1.8287431460116317,1.9932028093405054,1.700716726683459,1.8287431460116317,1.8790023342275435,1.7961035245106236,1.7306330137195234,1.8790859115976777,1.9090683480344854,1.8222435695201693,1.8780007660481077,1.8790859115976777,41.73333,-0.06667,410.0,51.0,14.0,30.7423210144043,129.0,78.0,78.0,85.0,11.25,0.0257,1592.0,15.23333358764648,23.78333282470703,7.183333396911621,37.62541961669922,678.4954223632812,32.0,2.099999904632568,29.89999961853027,16.0,8.566666603088379,-2.449293598294706e-16,1.0,0.01,12.5,0.245,0.473,0.282,1.3,0.011,2.0,127.0,3.464101615137755,1.571882282094525
1.665302365136365,2.1219937555486323,1.736473948500499,1.739231012383198,1.6566396235545884,1.6964222451971613,1.6403641504270883,1.8726039998081054,1.8856411466538934,1.885527064903632,1.874209663510326,1.9031528030179947,1.8164212139986424,1.87298243024559,1.874209663510326,46.5,-117.0,565.0,66.0,24.0,29.69721031188965,190.0,80.0,92.0,173.0,12.81666660308838,0.046,1226.0,8.458333015441895,17.64999961853027,-0.3999999463558197,37.69607925415039,739.5663452148438,28.89999961853027,-5.099999904632568,34.0,0.01666667126119137,17.45000076293945,0.0,1.0,0.0,20.934,0.123,0.715,0.162,0.75,0.0371,0.0,142.0,1.835325870964494,2.560370581695651
2.112836473416008,2.1585251577275506,1.7776687801602562,1.8138800641388755,1.9821154270445585,1.9728163917021913,1.665302365136365,1.886640052499688,1.7680758692086112,1.8967744568501659,1.884930927856972,1.6086859134658873,1.8333291541735748,1.8840693359141394,1.884930927856972,46.5,-117.0,565.0,66.0,24.0,29.69721031188965,190.0,80.0,92.0,173.0,12.81666660308838,0.046,1226.0,8.458333015441895,17.64999961853027,-0.3999999463558197,37.69607925415039,739.5663452148438,28.89999961853027,-5.099999904632568,34.0,0.01666667126119137,17.45000076293945,0.0,1.0,0.0,20.477000000000007,0.137,0.704,0.159,1.1,0.0147,3.0,143.0,1.835325870964494,1.318151020188301
1.847941322340106,2.0938809933014544,1.755786982066354,1.7725693104763278,1.9650906986636285,1.7242915463745319,1.4917266926623332,1.8752702718534602,1.7180842193174655,1.8872888267409549,1.8762112369697612,1.572369051806189,1.821880751196124,1.8750865055057926,1.8762112369697612,46.5,-117.0,565.0,66.0,24.0,29.69721031188965,190.0,80.0,92.0,173.0,12.81666660308838,0.046,1226.0,8.458333015441895,17.64999961853027,-0.3999999463558197,37.69607925415039,739.5663452148438,28.89999961853027,-5.099999904632568,34.0,0.01666667126119137,17.45000076293945,0.0,1.0,0.0,20.954,0.131,0.736,0.133,1.1,0.0182,3.0,144.0,1.835325870964494,1.484725381779195
1.7571373371998782,2.0503698781927215,1.7434660002351194,1.7504274698073177,1.7068468990068697,1.7168051037309275,1.6452752022180184,1.8676125289108274,1.8974785051633978,1.880795867951249,1.8702796331032379,1.9144841440296785,1.8145512866435822,1.8689871129475644,1.8702796331032379,46.5,-117.0,565.0,66.0,24.0,29.69721031188965,190.0,80.0,92.0,173.0,12.81666660308838,0.046,1226.0,8.458333015441895,17.64999961853027,-0.3999999463558197,37.69607925415039,739.5663452148438,28.89999961853027,-5.099999904632568,34.0,0.01666667126119137,17.45000076293945,0.0,1.0,0.05,21.039,0.123,0.714,0.163,0.9,0.0319,0.0,145.0,1.835325870964494,2.264258308599345
